city,country,date,temperature,humidity,pressure,wind_speed,weather_main,weather_description,timestamp
Delhi,IN,2024-12-22,9.09,100.0,1015.0,0.0,Fog,fog,2025-04-28T22:59:21.822866+00:00
Delhi,IN,2024-12-23,12.09,82.0,1014.0,3.09,Mist,mist,2025-04-28T22:59:23.239153+00:00
Delhi,IN,2024-12-24,12.09,94.0,1016.0,1.54,Fog,fog,2025-04-28T22:59:24.643037+00:00
Delhi,IN,2024-12-25,10.09,93.0,1018.0,0.0,Fog,fog,2025-04-28T22:59:25.888456+00:00
Delhi,IN,2024-12-26,10.09,100.0,1020.0,1.54,Fog,fog,2025-04-28T22:59:27.212517+00:00
Delhi,IN,2024-12-27,15.09,88.0,1019.0,2.06,Mist,mist,2025-04-28T22:59:28.456239+00:00
Delhi,IN,2024-12-28,14.09,94.0,1018.0,1.03,Mist,mist,2025-04-28T22:59:29.739985+00:00
Delhi,IN,2024-12-29,14.09,94.0,1019.0,3.09,Fog,fog,2025-04-28T22:59:31.091093+00:00
Delhi,IN,2024-12-30,12.09,100.0,1018.0,4.12,Mist,mist,2025-04-28T22:59:32.539804+00:00
Delhi,IN,2024-12-31,10.09,93.0,1019.0,1.54,Mist,mist,2025-04-28T22:59:33.982169+00:00
Delhi,IN,2025-01-01,8.09,100.0,1018.0,1.54,Fog,fog,2025-04-28T22:59:35.456769+00:00
Delhi,IN,2025-01-02,9.09,93.0,1016.0,2.06,Fog,fog,2025-04-28T22:59:36.773179+00:00
Delhi,IN,2025-01-03,9.09,100.0,1017.0,0.0,Fog,fog,2025-04-28T22:59:38.123084+00:00
Delhi,IN,2025-01-04,10.09,100.0,1015.0,0.0,Fog,fog,2025-04-28T22:59:39.554866+00:00
Delhi,IN,2025-01-05,10.09,100.0,1014.0,2.57,Fog,fog,2025-04-28T22:59:41.020919+00:00
Delhi,IN,2025-01-06,11.09,93.0,1015.0,0.0,Fog,fog,2025-04-28T22:59:42.455866+00:00
Delhi,IN,2025-01-07,11.09,100.0,1016.0,4.12,Fog,fog,2025-04-28T22:59:43.757037+00:00
Delhi,IN,2025-01-08,8.09,100.0,1014.0,1.54,Fog,fog,2025-04-28T22:59:44.972715+00:00
Delhi,IN,2025-01-09,8.09,93.0,1016.0,0.0,Mist,mist,2025-04-28T22:59:46.348500+00:00
Delhi,IN,2025-01-10,9.09,100.0,1019.0,1.54,Fog,fog,2025-04-28T22:59:47.723862+00:00
Delhi,IN,2025-01-11,11.09,93.0,1018.0,3.6,Fog,fog,2025-04-28T22:59:49.136583+00:00
Delhi,IN,2025-01-12,10.09,100.0,1019.0,0.0,Mist,mist,2025-04-28T22:59:50.578922+00:00
Delhi,IN,2025-01-13,10.09,100.0,1019.0,3.09,Fog,fog,2025-04-28T22:59:52.010169+00:00
Delhi,IN,2025-01-14,10.09,100.0,1018.0,3.09,Fog,fog,2025-04-28T22:59:53.472350+00:00
Delhi,IN,2025-01-15,8.09,100.0,1020.0,0.0,Fog,fog,2025-04-28T22:59:54.689127+00:00
Delhi,IN,2025-01-16,12.09,94.0,1018.0,2.06,Clouds,broken clouds,2025-04-28T22:59:56.054900+00:00
Delhi,IN,2025-01-17,10.09,100.0,1021.0,2.06,Fog,fog,2025-04-28T22:59:57.381464+00:00
Delhi,IN,2025-01-18,11.09,93.0,1018.0,2.06,Fog,fog,2025-04-28T22:59:58.742094+00:00
Delhi,IN,2025-01-19,11.09,100.0,1017.0,0.0,Mist,mist,2025-04-28T22:59:59.947078+00:00
Delhi,IN,2025-01-20,12.09,100.0,1014.0,1.54,Fog,fog,2025-04-28T23:00:01.309652+00:00
Delhi,IN,2025-01-21,11.09,93.0,1013.0,3.09,Mist,mist,2025-04-28T23:00:02.781733+00:00
Delhi,IN,2025-01-22,10.09,93.0,1013.0,1.54,Mist,mist,2025-04-28T23:00:04.220954+00:00
Delhi,IN,2025-01-23,14.09,94.0,1014.0,0.0,Mist,mist,2025-04-28T23:00:05.635300+00:00
Delhi,IN,2025-01-24,10.09,87.0,1014.0,1.54,Mist,mist,2025-04-28T23:00:07.071886+00:00
Delhi,IN,2025-01-25,9.09,87.0,1014.0,1.54,Mist,mist,2025-04-28T23:00:08.521925+00:00
Delhi,IN,2025-01-26,9.09,81.0,1013.0,1.03,Mist,mist,2025-04-28T23:00:09.980923+00:00
Delhi,IN,2025-01-27,9.09,93.0,1013.0,0.0,Mist,mist,2025-04-28T23:00:11.226858+00:00
Delhi,IN,2025-01-28,9.09,81.0,1012.0,0.0,Mist,mist,2025-04-28T23:00:12.555359+00:00
Delhi,IN,2025-01-29,9.09,93.0,1015.0,0.0,Mist,mist,2025-04-28T23:00:13.939805+00:00
Delhi,IN,2025-01-30,12.09,94.0,1012.0,1.54,Mist,mist,2025-04-28T23:00:15.254811+00:00
Delhi,IN,2025-01-31,13.09,100.0,1010.0,0.0,Fog,fog,2025-04-28T23:00:16.666080+00:00
Delhi,IN,2025-02-01,11.09,100.0,1012.0,0.0,Fog,fog,2025-04-28T23:00:18.143280+00:00
Delhi,IN,2025-02-02,13.09,100.0,1014.0,2.57,Fog,fog,2025-04-28T23:00:19.582409+00:00
Delhi,IN,2025-02-03,11.09,93.0,1014.0,3.09,Fog,fog,2025-04-28T23:00:20.812869+00:00
Delhi,IN,2025-02-04,15.09,72.0,1015.0,0.0,Haze,haze,2025-04-28T23:00:22.257447+00:00
Delhi,IN,2025-02-05,12.09,94.0,1013.0,2.57,Mist,mist,2025-04-28T23:00:23.580222+00:00
Delhi,IN,2025-02-06,13.09,82.0,1017.0,3.09,Mist,mist,2025-04-28T23:00:24.940182+00:00
Delhi,IN,2025-02-07,9.09,87.0,1017.0,3.6,Mist,mist,2025-04-28T23:00:26.430681+00:00
Delhi,IN,2025-02-08,9.09,76.0,1015.0,2.57,Mist,mist,2025-04-28T23:00:28.021234+00:00
Delhi,IN,2025-02-09,10.09,81.0,1014.0,1.03,Mist,mist,2025-04-28T23:00:29.403941+00:00
Delhi,IN,2025-02-10,13.09,88.0,1013.0,1.54,Mist,mist,2025-04-28T23:00:30.739468+00:00
Delhi,IN,2025-02-11,13.09,88.0,1013.0,0.0,Mist,mist,2025-04-28T23:00:32.220875+00:00
Delhi,IN,2025-02-12,14.09,88.0,1013.0,2.06,Mist,mist,2025-04-28T23:00:33.661926+00:00
Delhi,IN,2025-02-13,13.09,76.0,1014.0,2.57,Mist,mist,2025-04-28T23:00:34.970980+00:00
Delhi,IN,2025-02-14,11.09,71.0,1014.0,2.57,Haze,haze,2025-04-28T23:00:36.338511+00:00
Delhi,IN,2025-02-15,12.09,71.0,1010.0,1.54,Haze,haze,2025-04-28T23:00:37.604287+00:00
Delhi,IN,2025-02-16,14.09,82.0,1012.0,0.0,Mist,mist,2025-04-28T23:00:39.055104+00:00
Delhi,IN,2025-02-17,15.09,82.0,1014.0,0.0,Mist,mist,2025-04-28T23:00:40.501098+00:00
Delhi,IN,2025-02-18,17.09,72.0,1014.0,0.0,Haze,haze,2025-04-28T23:00:41.937134+00:00
Delhi,IN,2025-02-19,14.09,82.0,1013.0,1.54,Mist,mist,2025-04-28T23:00:43.421210+00:00
Delhi,IN,2025-02-20,17.09,88.0,1012.0,3.09,Clouds,broken clouds,2025-04-28T23:00:44.853911+00:00
Delhi,IN,2025-02-21,15.09,77.0,1017.0,1.54,Mist,mist,2025-04-28T23:00:46.304197+00:00
Delhi,IN,2025-02-22,13.09,100.0,1016.0,2.06,Fog,fog,2025-04-28T23:00:47.704378+00:00
Delhi,IN,2025-02-23,13.09,88.0,1017.0,1.54,Mist,mist,2025-04-28T23:00:48.988000+00:00
Delhi,IN,2025-02-24,14.09,94.0,1018.0,2.06,Mist,mist,2025-04-28T23:00:50.450685+00:00
Delhi,IN,2025-02-25,14.09,88.0,1017.0,0.0,Mist,mist,2025-04-28T23:00:51.853351+00:00
Delhi,IN,2025-02-26,17.09,77.0,1018.0,2.57,Mist,mist,2025-04-28T23:00:53.380109+00:00
Delhi,IN,2025-02-27,22.09,60.0,1015.0,3.09,Haze,haze,2025-04-28T23:00:54.653766+00:00
Delhi,IN,2025-02-28,20.09,64.0,1012.0,3.6,Haze,haze,2025-04-28T23:00:55.903791+00:00
Delhi,IN,2025-03-01,18.09,94.0,1013.0,4.12,Mist,mist,2025-04-28T23:00:57.337066+00:00
Delhi,IN,2025-03-02,18.09,94.0,1013.0,2.06,Mist,mist,2025-04-28T23:00:58.736918+00:00
Delhi,IN,2025-03-03,14.09,67.0,1012.0,0.0,Haze,haze,2025-04-28T23:01:00.153049+00:00
Delhi,IN,2025-03-04,18.09,68.0,1009.0,2.06,Haze,haze,2025-04-28T23:01:01.429356+00:00
Delhi,IN,2025-03-05,10.09,93.0,1014.0,3.6,Mist,mist,2025-04-28T23:01:02.753019+00:00
Delhi,IN,2025-03-06,11.09,66.0,1011.0,2.57,Haze,haze,2025-04-28T23:01:04.037181+00:00
Delhi,IN,2025-03-07,13.09,67.0,1011.0,1.54,Haze,haze,2025-04-28T23:01:05.470307+00:00
Delhi,IN,2025-03-08,14.09,77.0,1008.0,2.06,Mist,mist,2025-04-28T23:01:06.779661+00:00
Delhi,IN,2025-03-09,17.09,72.0,1011.0,1.54,Haze,haze,2025-04-28T23:01:08.180251+00:00
Delhi,IN,2025-03-10,19.09,59.0,1015.0,2.57,Haze,haze,2025-04-28T23:01:09.436612+00:00
Delhi,IN,2025-03-11,19.09,72.0,1014.0,1.54,Haze,haze,2025-04-28T23:01:10.879250+00:00
Delhi,IN,2025-03-12,18.09,94.0,1010.0,2.06,Mist,mist,2025-04-28T23:01:12.225062+00:00
Delhi,IN,2025-03-13,20.09,73.0,1007.0,1.54,Haze,haze,2025-04-28T23:01:13.635016+00:00
Delhi,IN,2025-03-14,22.87,39.0,1008.0,0.98,Clouds,overcast clouds,2025-04-28T23:01:15.036055+00:00
Delhi,IN,2025-03-15,20.09,56.0,1009.0,3.6,Haze,haze,2025-04-28T23:01:16.388588+00:00
Delhi,IN,2025-03-16,19.09,77.0,1012.0,2.06,Mist,mist,2025-04-28T23:01:17.819914+00:00
Delhi,IN,2025-03-17,18.09,82.0,1012.0,2.57,Mist,mist,2025-04-28T23:01:19.253136+00:00
Delhi,IN,2025-03-18,17.09,82.0,1012.0,1.54,Mist,mist,2025-04-28T23:01:20.707003+00:00
Delhi,IN,2025-03-19,17.09,67.0,1012.0,1.03,Haze,haze,2025-04-28T23:01:22.082581+00:00
Delhi,IN,2025-03-20,19.09,72.0,1014.0,0.0,Haze,haze,2025-04-28T23:01:23.584565+00:00
Delhi,IN,2025-03-21,17.09,72.0,1014.0,2.06,Haze,haze,2025-04-28T23:01:24.971611+00:00
Delhi,IN,2025-03-22,18.09,72.0,1012.0,1.54,Haze,haze,2025-04-28T23:01:26.178737+00:00
Delhi,IN,2025-03-23,19.09,59.0,1013.0,1.03,Haze,haze,2025-04-28T23:01:27.584730+00:00
Delhi,IN,2025-03-24,18.09,72.0,1013.0,0.0,Haze,haze,2025-04-28T23:01:28.991639+00:00
Delhi,IN,2025-03-25,20.09,60.0,1010.0,1.03,Haze,haze,2025-04-28T23:01:30.420131+00:00
Delhi,IN,2025-03-26,21.09,60.0,1006.0,0.0,Haze,haze,2025-04-28T23:01:31.888493+00:00
Delhi,IN,2025-03-27,23.09,53.0,1006.0,1.54,Haze,haze,2025-04-28T23:01:33.296936+00:00
Delhi,IN,2025-03-28,24.42,13.0,1007.0,4.12,Haze,haze,2025-04-28T23:01:34.802197+00:00
Delhi,IN,2025-03-29,15.09,41.0,1009.0,3.6,Haze,haze,2025-04-28T23:01:36.221752+00:00
Delhi,IN,2025-03-30,16.09,48.0,1010.0,3.09,Haze,haze,2025-04-28T23:01:37.652459+00:00
Delhi,IN,2025-03-31,17.09,48.0,1011.0,1.54,Haze,haze,2025-04-28T23:01:39.041636+00:00
Delhi,IN,2025-04-01,18.09,45.0,1009.0,1.54,Haze,haze,2025-04-28T23:01:40.540995+00:00
Delhi,IN,2025-04-02,18.09,52.0,1010.0,0.0,Haze,haze,2025-04-28T23:01:41.859557+00:00
Delhi,IN,2025-04-03,25.43,9.0,1011.0,1.49,Clear,clear sky,2025-04-28T23:01:43.204201+00:00
Delhi,IN,2025-04-04,24.09,35.0,1010.0,1.03,Haze,haze,2025-04-28T23:01:44.502464+00:00
Delhi,IN,2025-04-05,21.09,46.0,1009.0,1.54,Haze,haze,2025-04-28T23:01:45.819137+00:00
Delhi,IN,2025-04-06,20.09,52.0,1007.0,0.0,Haze,haze,2025-04-28T23:01:47.205161+00:00
Delhi,IN,2025-04-07,23.09,53.0,1007.0,1.54,Haze,haze,2025-04-28T23:01:48.501230+00:00
Delhi,IN,2025-04-08,26.09,38.0,1009.0,2.06,Haze,haze,2025-04-28T23:01:49.785691+00:00
Delhi,IN,2025-04-09,28.09,47.0,1009.0,2.06,Haze,haze,2025-04-28T23:01:51.102323+00:00
Delhi,IN,2025-04-10,28.09,39.0,1003.0,1.54,Haze,haze,2025-04-28T23:01:52.507016+00:00
Delhi,IN,2025-04-11,24.09,69.0,1002.0,4.63,Haze,haze,2025-04-28T23:01:53.778183+00:00
Delhi,IN,2025-04-12,20.09,77.0,1004.0,2.57,Mist,mist,2025-04-28T23:01:55.235418+00:00
Delhi,IN,2025-04-13,24.09,46.0,1009.0,2.06,Haze,haze,2025-04-28T23:01:56.429815+00:00
Delhi,IN,2025-04-14,23.09,56.0,1007.0,0.0,Haze,haze,2025-04-28T23:01:57.787255+00:00
Delhi,IN,2025-04-15,24.09,57.0,1008.0,2.06,Haze,haze,2025-04-28T23:01:59.270743+00:00
Delhi,IN,2025-04-16,25.09,50.0,1006.0,1.54,Haze,haze,2025-04-28T23:02:00.485233+00:00
Delhi,IN,2025-04-17,28.09,51.0,1004.0,4.12,Haze,haze,2025-04-28T23:02:01.777971+00:00
Delhi,IN,2025-04-18,26.09,65.0,1003.0,2.06,Haze,haze,2025-04-28T23:02:03.155002+00:00
Delhi,IN,2025-04-19,27.09,57.0,1003.0,6.17,Haze,haze,2025-04-28T23:02:04.506299+00:00
Delhi,IN,2025-04-20,27.09,65.0,1003.0,3.09,Haze,haze,2025-04-28T23:02:05.826675+00:00
Delhi,IN,2025-04-21,28.09,61.0,1004.0,1.54,Haze,haze,2025-04-28T23:02:07.205285+00:00
Delhi,IN,2025-04-22,24.09,19.0,1008.0,1.54,Haze,haze,2025-04-28T23:02:08.701982+00:00
Delhi,IN,2025-04-23,23.09,27.0,1006.0,2.06,Haze,haze,2025-04-28T23:02:10.109267+00:00
Delhi,IN,2025-04-24,26.09,22.0,1003.0,1.54,Haze,haze,2025-04-28T23:02:11.434264+00:00
Delhi,IN,2025-04-25,25.09,36.0,1003.0,0.0,Haze,haze,2025-04-28T23:02:12.819644+00:00
Delhi,IN,2025-04-26,23.09,40.0,1003.0,0.0,Haze,haze,2025-04-28T23:02:14.213462+00:00
Delhi,IN,2025-04-27,28.09,24.0,1005.0,3.09,Haze,haze,2025-04-28T23:02:15.463296+00:00
Delhi,IN,2025-04-28,28.09,26.0,1005.0,3.09,Haze,haze,2025-04-28T23:02:16.856001+00:00
Delhi,IN,2025-04-29,35.63,27.0,1006.0,1.32,Clear,clear sky,2025-04-30T08:02:08.281779
