city,country,date,temperature,humidity,pressure,wind_speed,weather_main,weather_description,timestamp
Chennai,IN,2024-12-15,23.15,90.0,1012.0,1.54,Mist,mist,2025-04-28T22:33:45.476210+00:00
Chennai,IN,2024-12-16,23.55,85.0,1012.0,2.06,Mist,mist,2025-04-28T22:33:46.788278+00:00
Chennai,IN,2024-12-17,24.65,84.0,1010.0,3.09,Mist,mist,2025-04-28T22:33:48.200326+00:00
Chennai,IN,2024-12-18,23.89,89.0,1009.0,3.09,Mist,mist,2025-04-28T22:33:49.568513+00:00
Chennai,IN,2024-12-19,23.95,95.0,1008.0,2.57,Clouds,overcast clouds,2025-04-28T22:33:50.886376+00:00
Chennai,IN,2024-12-20,25.06,95.0,1007.0,3.58,Mist,mist,2025-04-28T22:33:52.350939+00:00
Chennai,IN,2024-12-21,25.06,93.0,1008.0,2.06,Mist,mist,2025-04-28T22:33:53.731858+00:00
Chennai,IN,2024-12-22,24.79,94.0,1010.0,2.06,Mist,mist,2025-04-28T22:33:54.975351+00:00
Chennai,IN,2024-12-23,23.68,92.0,1010.0,2.06,Mist,mist,2025-04-28T22:33:56.296575+00:00
Chennai,IN,2024-12-24,25.13,89.0,1009.0,4.12,Mist,mist,2025-04-28T22:33:57.659433+00:00
Chennai,IN,2024-12-25,23.39,90.0,1010.0,4.47,Mist,mist,2025-04-28T22:33:59.099045+00:00
Chennai,IN,2024-12-26,25.58,97.0,1012.0,7.6,Clouds,broken clouds,2025-04-28T22:34:00.499026+00:00
Chennai,IN,2024-12-27,25.36,95.0,1014.0,1.54,Mist,mist,2025-04-28T22:34:01.815855+00:00
Chennai,IN,2024-12-28,24.81,89.0,1015.0,1.54,Mist,mist,2025-04-28T22:34:03.249135+00:00
Chennai,IN,2024-12-29,25.37,91.0,1014.0,2.57,Mist,mist,2025-04-28T22:34:04.642176+00:00
Chennai,IN,2024-12-30,25.01,94.0,1013.0,2.57,Mist,mist,2025-04-28T22:34:06.003652+00:00
Chennai,IN,2024-12-31,24.86,93.0,1014.0,3.58,Mist,mist,2025-04-28T22:34:07.375437+00:00
Chennai,IN,2025-01-01,23.93,94.0,1013.0,2.57,Fog,fog,2025-04-28T22:34:08.699973+00:00
Chennai,IN,2025-01-02,24.67,88.0,1013.0,1.79,Mist,mist,2025-04-28T22:34:09.947424+00:00
Chennai,IN,2025-01-03,23.9,88.0,1014.0,1.54,Mist,mist,2025-04-28T22:34:11.229025+00:00
Chennai,IN,2025-01-04,22.98,86.0,1012.0,2.06,Mist,mist,2025-04-28T22:34:12.418650+00:00
Chennai,IN,2025-01-05,23.81,84.0,1013.0,1.54,Mist,mist,2025-04-28T22:34:13.784342+00:00
Chennai,IN,2025-01-06,23.09,87.0,1012.0,1.79,Mist,mist,2025-04-28T22:34:15.244402+00:00
Chennai,IN,2025-01-07,23.91,89.0,1012.0,1.54,Mist,mist,2025-04-28T22:34:16.701605+00:00
Chennai,IN,2025-01-08,22.53,88.0,1011.0,1.54,Mist,mist,2025-04-28T22:34:18.195221+00:00
Chennai,IN,2025-01-09,23.64,84.0,1012.0,2.06,Mist,mist,2025-04-28T22:34:19.549335+00:00
Chennai,IN,2025-01-10,23.55,87.0,1014.0,1.79,Mist,mist,2025-04-28T22:34:20.995931+00:00
Chennai,IN,2025-01-11,25.45,82.0,1014.0,2.68,Mist,mist,2025-04-28T22:34:22.424948+00:00
Chennai,IN,2025-01-12,23.85,86.0,1014.0,2.57,Mist,mist,2025-04-28T22:34:23.893633+00:00
Chennai,IN,2025-01-13,23.87,96.0,1012.0,1.54,Smoke,smoke,2025-04-28T22:34:25.323297+00:00
Chennai,IN,2025-01-14,24.43,92.0,1013.0,1.34,Mist,mist,2025-04-28T22:34:26.739839+00:00
Chennai,IN,2025-01-15,24.86,88.0,1014.0,2.06,Mist,mist,2025-04-28T22:34:28.210613+00:00
Chennai,IN,2025-01-16,25.02,84.0,1014.0,2.06,Mist,mist,2025-04-28T22:34:29.664453+00:00
Chennai,IN,2025-01-17,24.01,86.0,1013.0,1.79,Mist,mist,2025-04-28T22:34:31.080146+00:00
Chennai,IN,2025-01-18,23.75,80.0,1012.0,2.68,Mist,mist,2025-04-28T22:34:32.512660+00:00
Chennai,IN,2025-01-19,23.73,95.0,1011.0,3.6,Rain,light rain,2025-04-28T22:34:33.977253+00:00
Chennai,IN,2025-01-20,23.32,91.0,1011.0,2.24,Mist,mist,2025-04-28T22:34:35.415153+00:00
Chennai,IN,2025-01-21,22.68,89.0,1011.0,0.89,Clouds,scattered clouds,2025-04-28T22:34:36.685643+00:00
Chennai,IN,2025-01-22,23.15,89.0,1011.0,2.24,Mist,mist,2025-04-28T22:34:38.128531+00:00
Chennai,IN,2025-01-23,23.21,91.0,1011.0,1.03,Mist,mist,2025-04-28T22:34:39.572383+00:00
Chennai,IN,2025-01-24,23.5,88.0,1010.0,1.54,Mist,mist,2025-04-28T22:34:41.022921+00:00
Chennai,IN,2025-01-25,23.16,89.0,1012.0,1.03,Mist,mist,2025-04-28T22:34:42.374518+00:00
Chennai,IN,2025-01-26,22.42,88.0,1011.0,1.54,Mist,mist,2025-04-28T22:34:43.797942+00:00
Chennai,IN,2025-01-27,22.92,89.0,1011.0,1.54,Mist,mist,2025-04-28T22:34:45.297806+00:00
Chennai,IN,2025-01-28,23.27,91.0,1010.0,1.54,Mist,mist,2025-04-28T22:34:46.759474+00:00
Chennai,IN,2025-01-29,23.58,87.0,1013.0,1.03,Mist,mist,2025-04-28T22:34:48.190226+00:00
Chennai,IN,2025-01-30,23.53,81.0,1012.0,1.54,Mist,mist,2025-04-28T22:34:49.667088+00:00
Chennai,IN,2025-01-31,25.39,88.0,1011.0,1.03,Mist,mist,2025-04-28T22:34:51.069543+00:00
Chennai,IN,2025-02-01,25.46,91.0,1010.0,1.03,Mist,mist,2025-04-28T22:34:52.499236+00:00
Chennai,IN,2025-02-02,25.25,89.0,1012.0,1.03,Mist,mist,2025-04-28T22:34:53.930689+00:00
Chennai,IN,2025-02-03,23.25,88.0,1011.0,1.54,Mist,mist,2025-04-28T22:34:55.373540+00:00
Chennai,IN,2025-02-04,23.24,93.0,1012.0,1.54,Mist,mist,2025-04-28T22:34:56.646851+00:00
Chennai,IN,2025-02-05,23.93,92.0,1011.0,2.06,Mist,mist,2025-04-28T22:34:58.130934+00:00
Chennai,IN,2025-02-06,24.66,86.0,1011.0,1.03,Mist,mist,2025-04-28T22:34:59.481078+00:00
Chennai,IN,2025-02-07,24.05,88.0,1012.0,1.03,Mist,mist,2025-04-28T22:35:00.797571+00:00
Chennai,IN,2025-02-08,24.52,90.0,1012.0,1.03,Mist,mist,2025-04-28T22:35:02.303131+00:00
Chennai,IN,2025-02-09,24.68,86.0,1012.0,2.06,Mist,mist,2025-04-28T22:35:03.731367+00:00
Chennai,IN,2025-02-10,24.77,86.0,1013.0,1.03,Mist,mist,2025-04-28T22:35:05.180465+00:00
Chennai,IN,2025-02-11,23.33,88.0,1014.0,1.03,Mist,mist,2025-04-28T22:35:06.497221+00:00
Chennai,IN,2025-02-12,24.05,87.0,1013.0,1.03,Mist,mist,2025-04-28T22:35:07.897086+00:00
Chennai,IN,2025-02-13,23.04,89.0,1012.0,2.06,Mist,mist,2025-04-28T22:35:09.380387+00:00
Chennai,IN,2025-02-14,22.66,90.0,1012.0,2.06,Mist,mist,2025-04-28T22:35:10.750133+00:00
Chennai,IN,2025-02-15,23.42,90.0,1011.0,1.54,Mist,mist,2025-04-28T22:35:12.222503+00:00
Chennai,IN,2025-02-16,24.18,89.0,1011.0,1.54,Mist,mist,2025-04-28T22:35:13.624406+00:00
Chennai,IN,2025-02-17,24.62,88.0,1013.0,2.06,Mist,mist,2025-04-28T22:35:14.847073+00:00
Chennai,IN,2025-02-18,24.09,89.0,1013.0,1.03,Mist,mist,2025-04-28T22:35:16.166083+00:00
Chennai,IN,2025-02-19,24.01,89.0,1011.0,2.06,Mist,mist,2025-04-28T22:35:17.553646+00:00
Chennai,IN,2025-02-20,24.38,88.0,1012.0,1.54,Mist,mist,2025-04-28T22:35:18.830083+00:00
Chennai,IN,2025-02-21,25.12,85.0,1013.0,1.03,Haze,haze,2025-04-28T22:35:20.181009+00:00
Chennai,IN,2025-02-22,25.22,86.0,1013.0,1.03,Mist,mist,2025-04-28T22:35:21.472453+00:00
Chennai,IN,2025-02-23,24.62,88.0,1014.0,1.03,Mist,mist,2025-04-28T22:35:22.779911+00:00
Chennai,IN,2025-02-24,24.27,89.0,1014.0,1.54,Mist,mist,2025-04-28T22:35:24.220729+00:00
Chennai,IN,2025-02-25,25.76,86.0,1014.0,1.03,Mist,mist,2025-04-28T22:35:25.597389+00:00
Chennai,IN,2025-02-26,25.95,87.0,1015.0,2.06,Mist,mist,2025-04-28T22:35:27.096630+00:00
Chennai,IN,2025-02-27,25.96,83.0,1013.0,1.03,Mist,mist,2025-04-28T22:35:28.546667+00:00
Chennai,IN,2025-02-28,25.83,83.0,1012.0,1.54,Mist,mist,2025-04-28T22:35:29.980333+00:00
Chennai,IN,2025-03-01,26.98,85.0,1011.0,2.06,Mist,mist,2025-04-28T22:35:31.296160+00:00
Chennai,IN,2025-03-02,26.47,86.0,1010.0,2.06,Mist,mist,2025-04-28T22:35:32.699200+00:00
Chennai,IN,2025-03-03,25.97,90.0,1010.0,1.03,Mist,mist,2025-04-28T22:35:34.142153+00:00
Chennai,IN,2025-03-04,25.54,89.0,1009.0,1.54,Mist,mist,2025-04-28T22:35:35.530260+00:00
Chennai,IN,2025-03-05,25.36,90.0,1009.0,1.54,Mist,mist,2025-04-28T22:35:36.847383+00:00
Chennai,IN,2025-03-06,25.52,89.0,1011.0,2.06,Mist,mist,2025-04-28T22:35:38.298042+00:00
Chennai,IN,2025-03-07,24.96,75.0,1010.0,2.06,Haze,haze,2025-04-28T22:35:39.694595+00:00
Chennai,IN,2025-03-08,24.14,86.0,1009.0,1.54,Mist,mist,2025-04-28T22:35:41.157877+00:00
Chennai,IN,2025-03-09,24.27,87.0,1009.0,1.54,Mist,mist,2025-04-28T22:35:42.612287+00:00
Chennai,IN,2025-03-10,26.45,77.0,1012.0,1.79,Haze,haze,2025-04-28T22:35:44.059299+00:00
Chennai,IN,2025-03-11,26.97,84.0,1012.0,3.09,Haze,haze,2025-04-28T22:35:45.448928+00:00
Chennai,IN,2025-03-12,25.52,94.0,1011.0,1.03,Mist,mist,2025-04-28T22:35:46.903767+00:00
Chennai,IN,2025-03-13,25.96,92.0,1010.0,0.0,Mist,mist,2025-04-28T22:35:48.379526+00:00
Chennai,IN,2025-03-14,25.71,91.0,1010.0,0.45,Clouds,scattered clouds,2025-04-28T22:35:49.823102+00:00
Chennai,IN,2025-03-15,25.47,88.0,1011.0,1.03,Mist,mist,2025-04-28T22:35:51.262677+00:00
Chennai,IN,2025-03-16,26.31,88.0,1012.0,1.54,Mist,mist,2025-04-28T22:35:52.695562+00:00
Chennai,IN,2025-03-17,26.57,91.0,1011.0,2.06,Mist,mist,2025-04-28T22:35:54.143973+00:00
Chennai,IN,2025-03-18,27.06,91.0,1011.0,2.06,Mist,mist,2025-04-28T22:35:55.549911+00:00
Chennai,IN,2025-03-19,27.05,87.0,1012.0,3.09,Clouds,scattered clouds,2025-04-28T22:35:56.986212+00:00
Chennai,IN,2025-03-20,27.63,83.0,1014.0,1.54,Clouds,scattered clouds,2025-04-28T22:35:58.396010+00:00
Chennai,IN,2025-03-21,28.16,83.0,1014.0,1.54,Mist,mist,2025-04-28T22:35:59.859918+00:00
Chennai,IN,2025-03-22,27.91,85.0,1012.0,1.54,Haze,haze,2025-04-28T22:36:01.295814+00:00
Chennai,IN,2025-03-23,28.24,83.0,1012.0,2.57,Clouds,scattered clouds,2025-04-28T22:36:02.622666+00:00
Chennai,IN,2025-03-24,27.93,84.0,1012.0,1.54,Mist,mist,2025-04-28T22:36:04.061625+00:00
Chennai,IN,2025-03-25,26.75,86.0,1010.0,2.57,Mist,mist,2025-04-28T22:36:05.495391+00:00
Chennai,IN,2025-03-26,26.12,88.0,1008.0,1.54,Mist,mist,2025-04-28T22:36:06.937699+00:00
Chennai,IN,2025-03-27,26.47,88.0,1008.0,2.57,Mist,mist,2025-04-28T22:36:08.378839+00:00
Chennai,IN,2025-03-28,25.38,78.0,1008.0,3.6,Mist,mist,2025-04-28T22:36:09.630878+00:00
Chennai,IN,2025-03-29,27.22,92.0,1007.0,2.57,Mist,mist,2025-04-28T22:36:10.928302+00:00
Chennai,IN,2025-03-30,26.61,91.0,1008.0,2.06,Mist,mist,2025-04-28T22:36:12.382506+00:00
Chennai,IN,2025-03-31,25.97,87.0,1009.0,2.06,Mist,mist,2025-04-28T22:36:13.784821+00:00
Chennai,IN,2025-04-01,26.66,82.0,1008.0,1.54,Mist,mist,2025-04-28T22:36:15.422357+00:00
Chennai,IN,2025-04-02,27.65,83.0,1009.0,1.54,Clouds,few clouds,2025-04-28T22:36:16.818325+00:00
Chennai,IN,2025-04-03,28.89,83.0,1010.0,0.45,Clouds,broken clouds,2025-04-28T22:36:18.263739+00:00
Chennai,IN,2025-04-04,27.63,86.0,1011.0,1.03,Mist,mist,2025-04-28T22:36:20.077143+00:00
Chennai,IN,2025-04-05,27.73,87.0,1010.0,2.06,Clouds,scattered clouds,2025-04-28T22:36:21.464434+00:00
Chennai,IN,2025-04-06,27.3,87.0,1009.0,2.06,Mist,mist,2025-04-28T22:36:22.745076+00:00
Chennai,IN,2025-04-07,27.84,89.0,1009.0,2.06,Mist,mist,2025-04-28T22:36:24.212772+00:00
Chennai,IN,2025-04-08,28.27,87.0,1010.0,2.24,Clouds,few clouds,2025-04-28T22:36:25.661757+00:00
Chennai,IN,2025-04-09,28.25,84.0,1009.0,2.57,Mist,mist,2025-04-28T22:36:27.062432+00:00
Chennai,IN,2025-04-10,27.18,87.0,1007.0,3.09,Mist,mist,2025-04-28T22:36:28.511503+00:00
Chennai,IN,2025-04-11,28.86,81.0,1005.0,2.24,Mist,mist,2025-04-28T22:36:29.930510+00:00
Chennai,IN,2025-04-12,28.13,76.0,1007.0,2.57,Haze,haze,2025-04-28T22:36:31.428074+00:00
Chennai,IN,2025-04-13,29.51,82.0,1008.0,2.57,Mist,mist,2025-04-28T22:36:32.859504+00:00
Chennai,IN,2025-04-14,28.87,87.0,1008.0,0.45,Mist,mist,2025-04-28T22:36:34.294503+00:00
Chennai,IN,2025-04-15,28.32,86.0,1009.0,3.09,Mist,mist,2025-04-28T22:36:35.716963+00:00
Chennai,IN,2025-04-16,28.89,84.0,1009.0,2.57,Clouds,scattered clouds,2025-04-28T22:36:37.177986+00:00
Chennai,IN,2025-04-17,27.31,91.0,1009.0,1.54,Mist,mist,2025-04-28T22:36:38.453426+00:00
Chennai,IN,2025-04-18,28.31,88.0,1007.0,2.57,Mist,mist,2025-04-28T22:36:39.877865+00:00
Chennai,IN,2025-04-19,28.9,88.0,1007.0,4.02,Clouds,few clouds,2025-04-28T22:36:41.311283+00:00
Chennai,IN,2025-04-20,29.33,88.0,1007.0,4.63,Mist,mist,2025-04-28T22:36:42.794325+00:00
Chennai,IN,2025-04-21,29.42,90.0,1008.0,1.54,Clouds,scattered clouds,2025-04-28T22:36:44.200667+00:00
Chennai,IN,2025-04-22,28.67,89.0,1010.0,1.03,Clouds,few clouds,2025-04-28T22:36:45.727966+00:00
Chennai,IN,2025-04-23,28.51,88.0,1009.0,3.09,Clouds,few clouds,2025-04-28T22:36:47.098391+00:00
Chennai,IN,2025-04-24,28.91,86.0,1007.0,2.24,Clouds,scattered clouds,2025-04-28T22:36:48.464480+00:00
Chennai,IN,2025-04-25,29.49,87.0,1008.0,1.34,Mist,mist,2025-04-28T22:36:49.911159+00:00
Chennai,IN,2025-04-26,29.35,89.0,1008.0,2.57,Clouds,few clouds,2025-04-28T22:36:51.358058+00:00
Chennai,IN,2025-04-27,28.78,87.0,1009.0,1.54,Clouds,few clouds,2025-04-28T22:36:52.865629+00:00
Chennai,IN,2025-04-28,28.74,87.0,1009.0,2.57,Clouds,few clouds,2025-04-28T22:36:54.266149+00:00
Chennai,IN,2025-04-29,32.38,58.0,1006.0,6.81,Clear,clear sky,2025-04-30T08:02:07.257192
